800	200	50	1	1.396
800	200	60	1	1.288
800	200	70	1	1.248
800	200	80	1	1.188
800	200	90	1	1.148
800	200	100	1	1.104
850	200	10	1	2.088
850	200	20	1	2.088
850	200	30	1	1.772
850	200	40	1	1.576
850	200	50	1	1.407
850	200	60	1	1.328
850	200	70	1	1.256
850	200	80	1	1.196
850	200	90	1	1.161
850	200	100	1	1.116
900	200	10	1	2.104
900	200	20	1	2.104
900	200	30	1	1.777
900	200	40	1	1.584
900	200	50	1	1.428
900	200	60	1	1.34
900	200	70	1	1.276
900	200	80	1	1.22
900	200	90	1	1.18
900	200	100	1	1.136
950	200	10	1	2.136
950	200	20	1	2.136
950	200	30	1	1.816
950	200	40	1	1.58
950	200	50	1	1.467
950	200	60	1	1.36
950	200	70	1	1.284
950	200	80	1	1.24
950	200	90	1	1.201
950	200	100	1	1.148
1000	200	10	1	2.16
1000	200	20	1	2.16
1000	200	30	1	1.825
1000	200	40	1	1.64
1000	200	50	1	1.48
1000	200	60	1	1.368
1000	200	70	1	1.312
1000	200	80	1	1.256
1000	200	90	1	1.204
1000	200	100	1	1.164
500	250	10	1	1.984
500	250	20	1	1.984
500	250	30	1	1.672
500	250	40	1	1.483
500	250	50	1	1.372
500	250	60	1	1.244
500	250	70	1	1.204
500	250	80	1	1.145
500	250	90	1	1.112
500	250	100	1	1.068
550	250	10	1	2.02
550	250	20	1	2.021
550	250	30	1	1.72
550	250	40	1	1.484
550	250	50	1	1.4
550	250	60	1	1.288
550	250	70	1	1.212
550	250	80	1	1.172
550	250	90	1	1.132
550	250	100	1	1.087
600	250	10	1	2.064
600	250	20	1	2.064
600	250	30	1	1.752
600	250	40	1	1.539
600	250	50	1	1.42
600	250	60	1	1.312
600	250	70	1	1.24
600	250	80	1	1.185
600	250	90	1	1.14
600	250	100	1	1.104
650	250	10	1	2.092
650	250	20	1	2.093
650	250	30	1	1.776
650	250	40	1	1.56
650	250	50	1	1.436
650	250	60	1	1.34
650	250	70	1	1.256
650	250	80	1	1.192
650	250	90	1	1.152
650	250	100	1	1.131
700	250	10	1	2.12
700	250	20	1	2.12
700	250	30	1	1.788
700	250	40	1	1.583
700	250	50	1	1.46
700	250	60	1	1.356
700	250	70	1	1.28
700	250	80	1	1.221
700	250	90	1	1.176
700	250	100	1	1.14
750	250	10	1	2.152
750	250	20	1	2.153
750	250	30	1	1.832
750	250	40	1	1.588
750	250	50	1	1.488
750	250	60	1	1.372
750	250	70	1	1.292
750	250	80	1	1.224
750	250	90	1	1.196
750	250	100	1	1.155
800	250	10	1	2.18
800	250	20	1	2.18
800	250	30	1	1.84
800	250	40	1	1.631
800	250	50	1	1.5
800	250	60	1	1.368
800	250	70	1	1.316
800	250	80	1	1.257
800	250	90	1	1.208
800	250	100	1	1.172
850	250	10	1	2.216
850	250	20	1	2.217
850	250	30	1	1.876
850	250	40	1	1.652
850	250	50	1	1.516
850	250	60	1	1.412
850	250	70	1	1.328
850	250	80	1	1.264
850	250	90	1	1.216
850	250	100	1	1.175
900	250	10	1	2.228
900	250	20	1	2.228
900	250	30	1	1.884
900	250	40	1	1.671
900	250	50	1	1.536
900	250	60	1	1.42
900	250	70	1	1.348
900	250	80	1	1.285
900	250	90	1	1.236
900	250	100	1	1.196
950	250	10	1	2.26
950	250	20	1	2.261
950	250	30	1	1.924
950	250	40	1	1.672
950	250	50	1	1.56
950	250	60	1	1.444
950	250	70	1	1.356
950	250	80	1	1.304
950	250	90	1	1.26
950	250	100	1	1.211
1000	250	10	1	2.284
1000	250	20	1	2.284
1000	250	30	1	1.928
1000	250	40	1	1.711
1000	250	50	1	1.572
1000	250	60	1	1.452
1000	250	70	1	1.384
1000	250	80	1	1.309
1000	250	90	1	1.268
1000	250	100	1	1.228
500	300	10	1	2.101
500	300	20	1	2.1
500	300	30	1	1.768
500	300	40	1	1.584
500	300	50	1	1.416
500	300	60	1	1.32
500	300	70	1	1.272
500	300	80	1	1.208
500	300	90	1	1.155
500	300	100	1	1.112
550	300	10	1	2.136
550	300	20	1	2.136
550	300	30	1	1.815
550	300	40	1	1.568
550	300	50	1	1.444
550	300	60	1	1.348
550	300	70	1	1.285
550	300	80	1	1.236
550	300	90	1	1.176
550	300	100	1	1.128
600	300	10	1	2.181
600	300	20	1	2.18
600	300	30	1	1.848
600	300	40	1	1.624
600	300	50	1	1.464
600	300	60	1	1.356
600	300	70	1	1.328
600	300	80	1	1.248
600	300	90	1	1.187
600	300	100	1	1.14
650	300	10	1	2.208
650	300	20	1	2.208
650	300	30	1	1.871
650	300	40	1	1.644
650	300	50	1	1.484
650	300	60	1	1.4
650	300	70	1	1.345
650	300	80	1	1.256
650	300	90	1	1.2
650	300	100	1	1.168
700	300	10	1	2.237
700	300	20	1	2.236
700	300	30	1	1.884
700	300	40	1	1.684
700	300	50	1	1.504
700	300	60	1	1.416
700	300	70	1	1.348
700	300	80	1	1.284
700	300	90	1	1.219
700	300	100	1	1.18
750	300	10	1	2.268
750	300	20	1	2.268
750	300	30	1	1.927
750	300	40	1	1.688
750	300	50	1	1.528
750	300	60	1	1.436
750	300	70	1	1.361
750	300	80	1	1.288
750	300	90	1	1.244
750	300	100	1	1.2
800	300	10	1	2.297
800	300	20	1	2.296
800	300	30	1	1.936
800	300	40	1	1.732
800	300	50	1	1.548
800	300	60	1	1.444
800	300	70	1	1.384
800	300	80	1	1.316
800	300	90	1	1.251
800	300	100	1	1.208
850	300	10	1	2.332
850	300	20	1	2.332
850	300	30	1	1.971
850	300	40	1	1.752
850	300	50	1	1.564
850	300	60	1	1.452
850	300	70	1	1.397
850	300	80	1	1.324
850	300	90	1	1.26
850	300	100	1	1.216
900	300	10	1	2.349
900	300	20	1	2.348
900	300	30	1	1.98
900	300	40	1	1.772
900	300	50	1	1.584
900	300	60	1	1.48
900	300	70	1	1.432
900	300	80	1	1.348
900	300	90	1	1.279
900	300	100	1	1.236
950	300	10	1	2.38
950	300	20	1	2.38
950	300	30	1	2.019
950	300	40	1	1.772
950	300	50	1	1.604
950	300	60	1	1.504
950	300	70	1	1.425
950	300	80	1	1.368
950	300	90	1	1.3
950	300	100	1	1.256
1000	300	10	1	2.405
1000	300	20	1	2.404
1000	300	30	1	2.028
1000	300	40	1	1.812
1000	300	50	1	1.62
1000	300	60	1	1.508
1000	300	70	1	1.452
1000	300	80	1	1.376
1000	300	90	1	1.311
1000	300	100	1	1.268
500	350	10	1	2.208
500	350	20	1	2.207
500	350	30	1	1.844
500	350	40	1	1.668
500	350	50	1	1.488
500	350	60	1	1.389
500	350	70	1	1.348
500	350	80	1	1.264
500	350	90	1	1.216
500	350	100	1	1.164
550	350	10	1	2.248
550	350	20	1	2.248
550	350	30	1	1.892
550	350	40	1	1.668
550	350	50	1	1.516
550	350	60	1	1.42
550	350	70	1	1.344
550	350	80	1	1.291
550	350	90	1	1.236
550	350	100	1	1.192
600	350	10	1	2.292
600	350	20	1	2.291
600	350	30	1	1.924
600	350	40	1	1.724
600	350	50	1	1.54
600	350	60	1	1.425
600	350	70	1	1.388
600	350	80	1	1.304
600	350	90	1	1.248
600	350	100	1	1.2
650	350	10	1	2.32
650	350	20	1	2.32
650	350	30	1	1.948
650	350	40	1	1.744
650	350	50	1	1.56
650	350	60	1	1.448
650	350	70	1	1.388
650	350	80	1	1.311
650	350	90	1	1.26
650	350	100	1	1.228
700	350	10	1	2.344
700	350	20	1	2.343
700	350	30	1	1.96
700	350	40	1	1.768
700	350	50	1	1.576
700	350	60	1	1.481
700	350	70	1	1.408
700	350	80	1	1.34
700	350	90	1	1.28
700	350	100	1	1.236
750	350	10	1	2.368
750	350	20	1	2.368
750	350	30	1	2.032
750	350	40	1	1.768
750	350	50	1	1.604
750	350	60	1	1.504
750	350	70	1	1.408
750	350	80	1	1.343
750	350	90	1	1.304
750	350	100	1	1.256
800	350	10	1	2.392
800	350	20	1	2.391
800	350	30	1	2.036
800	350	40	1	1.812
800	350	50	1	1.62
800	350	60	1	1.513
800	350	70	1	1.432
800	350	80	1	1.376
800	350	90	1	1.316
800	350	100	1	1.264
850	350	10	1	2.424
850	350	20	1	2.424
850	350	30	1	2.072
850	350	40	1	1.832
850	350	50	1	1.644
850	350	60	1	1.516
850	350	70	1	1.44
850	350	80	1	1.383
850	350	90	1	1.32
850	350	100	1	1.272
900	350	10	1	2.44
900	350	20	1	2.439
900	350	30	1	2.076
900	350	40	1	1.856
900	350	50	1	1.66
900	350	60	1	1.545
900	350	70	1	1.476
900	350	80	1	1.404
900	350	90	1	1.336
900	350	100	1	1.296
950	350	10	1	2.496
950	350	20	1	2.496
950	350	30	1	2.112
950	350	40	1	1.852
950	350	50	1	1.676
950	350	60	1	1.564
950	350	70	1	1.484
950	350	80	1	1.423
950	350	90	1	1.356
950	350	100	1	1.308
1000	350	10	1	2.516
1000	350	20	1	2.515
1000	350	30	1	2.116
1000	350	40	1	1.904
1000	350	50	1	1.692
1000	350	60	1	1.577
1000	350	70	1	1.508
1000	350	80	1	1.428
1000	350	90	1	1.368
1000	350	100	1	1.332
500	400	10	1	2.324
500	400	20	1	2.324
500	400	30	1	1.956
500	400	40	1	1.744
500	400	50	1	1.56
500	400	60	1	1.452
500	400	70	1	1.395
500	400	80	1	1.328
500	400	90	1	1.268
500	400	100	1	1.216
550	400	10	1	2.359
550	400	20	1	2.36
550	400	30	1	2.004
550	400	40	1	1.744
550	400	50	1	1.589
550	400	60	1	1.48
550	400	70	1	1.404
550	400	80	1	1.356
550	400	90	1	1.288
550	400	100	1	1.236
600	400	10	1	2.404
600	400	20	1	2.404
600	400	30	1	2.036
600	400	40	1	1.8
600	400	50	1	1.608
600	400	60	1	1.5
600	400	70	1	1.415
600	400	80	1	1.384
600	400	90	1	1.3
600	400	100	1	1.248
650	400	10	1	2.431
650	400	20	1	2.432
650	400	30	1	2.06
650	400	40	1	1.82
650	400	50	1	1.629
650	400	60	1	1.508
650	400	70	1	1.452
650	400	80	1	1.376
650	400	90	1	1.312
650	400	100	1	1.276
700	400	10	1	2.46
700	400	20	1	2.46
700	400	30	1	2.072
700	400	40	1	1.844
700	400	50	1	1.648
700	400	60	1	1.54
700	400	70	1	1.471
700	400	80	1	1.404
700	400	90	1	1.332
700	400	100	1	1.284
750	400	10	1	2.491
750	400	20	1	2.492
750	400	30	1	2.112
750	400	40	1	1.848
750	400	50	1	1.677
750	400	60	1	1.564
750	400	70	1	1.468
750	400	80	1	1.408
750	400	90	1	1.356
750	400	100	1	1.308
800	400	10	1	2.508
800	400	20	1	2.508
800	400	30	1	2.12
800	400	40	1	1.888
800	400	50	1	1.688
800	400	60	1	1.568
800	400	70	1	1.491
800	400	80	1	1.44
800	400	90	1	1.368
800	400	100	1	1.316
850	400	10	1	2.543
850	400	20	1	2.544
850	400	30	1	2.156
850	400	40	1	1.908
850	400	50	1	1.705
850	400	60	1	1.592
850	400	70	1	1.52
850	400	80	1	1.44
850	400	90	1	1.376
850	400	100	1	1.32
900	400	10	1	2.564
900	400	20	1	2.564
900	400	30	1	2.164
900	400	40	1	1.928
900	400	50	1	1.728
900	400	60	1	1.604
900	400	70	1	1.535
900	400	80	1	1.464
900	400	90	1	1.392
900	400	100	1	1.34
950	400	10	1	2.591
950	400	20	1	2.592
950	400	30	1	2.204
950	400	40	1	1.928
950	400	50	1	1.753
950	400	60	1	1.628
950	400	70	1	1.528
950	400	80	1	1.484
950	400	90	1	1.412
950	400	100	1	1.36
1000	400	10	1	2.616
1000	400	20	1	2.616
1000	400	30	1	2.208
1000	400	40	1	1.968
1000	400	50	1	1.76
1000	400	60	1	1.64
1000	400	70	1	1.579
1000	400	80	1	1.492
1000	400	90	1	1.424
1000	400	100	1	1.368
500	450	10	1	2.404
500	450	20	1	2.404
500	450	30	1	2.044
500	450	40	1	1.805
500	450	50	1	1.632
500	450	60	1	1.52
500	450	70	1	1.456
500	450	80	1	1.364
500	450	90	1	1.32
500	450	100	1	1.272
550	450	10	1	2.444
550	450	20	1	2.444
550	450	30	1	2.092
550	450	40	1	1.804
550	450	50	1	1.66
550	450	60	1	1.547
550	450	70	1	1.464
550	450	80	1	1.392
550	450	90	1	1.34
550	450	100	1	1.293
600	450	10	1	2.488
600	450	20	1	2.488
600	450	30	1	2.124
600	450	40	1	1.861
600	450	50	1	1.68
600	450	60	1	1.572
600	450	70	1	1.476
600	450	80	1	1.42
600	450	90	1	1.352
600	450	100	1	1.3
650	450	10	1	2.516
650	450	20	1	2.516
650	450	30	1	2.148
650	450	40	1	1.88
650	450	50	1	1.7
650	450	60	1	1.591
650	450	70	1	1.512
650	450	80	1	1.412
650	450	90	1	1.364
650	450	100	1	1.329
700	450	10	1	2.54
700	450	20	1	2.54
700	450	30	1	2.16
700	450	40	1	1.905
700	450	50	1	1.72
700	450	60	1	1.612
700	450	70	1	1.532
700	450	80	1	1.44
700	450	90	1	1.384
700	450	100	1	1.336
750	450	10	1	2.572
750	450	20	1	2.572
750	450	30	1	2.204
750	450	40	1	1.908
750	450	50	1	1.748
750	450	60	1	1.631
750	450	70	1	1.544
750	450	80	1	1.444
750	450	90	1	1.408
750	450	100	1	1.357
800	450	10	1	2.6
800	450	20	1	2.6
800	450	30	1	2.212
800	450	40	1	1.949
800	450	50	1	1.764
800	450	60	1	1.64
800	450	70	1	1.568
800	450	80	1	1.476
800	450	90	1	1.416
800	450	100	1	1.368
850	450	10	1	2.632
850	450	20	1	2.632
850	450	30	1	2.248
850	450	40	1	1.968
850	450	50	1	1.776
850	450	60	1	1.659
850	450	70	1	1.564
850	450	80	1	1.5
850	450	90	1	1.424
850	450	100	1	1.361
900	450	10	1	2.668
900	450	20	1	2.668
900	450	30	1	2.252
900	450	40	1	1.989
900	450	50	1	1.796
900	450	60	1	1.676
900	450	70	1	1.6
900	450	80	1	1.504
900	450	90	1	1.448
900	450	100	1	1.38
950	450	10	1	2.696
950	450	20	1	2.696
950	450	30	1	2.292
950	450	40	1	1.988
950	450	50	1	1.82
950	450	60	1	1.695
950	450	70	1	1.604
950	450	80	1	1.524
950	450	90	1	1.452
950	450	100	1	1.401
1000	450	10	1	2.716
1000	450	20	1	2.716
1000	450	30	1	2.296
1000	450	40	1	2.025
1000	450	50	1	1.832
1000	450	60	1	1.704
1000	450	70	1	1.632
1000	450	80	1	1.532
1000	450	90	1	1.464
1000	450	100	1	1.408
500	500	10	1	2.52
500	500	20	1	2.52
500	500	30	1	2.1
500	500	40	1	1.904
500	500	50	1	1.711
500	500	60	1	1.568
500	500	70	1	1.524
500	500	80	1	1.428
500	500	90	1	1.369
500	500	100	1	1.316
550	500	10	1	2.556
550	500	20	1	2.556
550	500	30	1	2.153
550	500	40	1	1.908
550	500	50	1	1.74
550	500	60	1	1.6
550	500	70	1	1.54
550	500	80	1	1.456
550	500	90	1	1.388
550	500	100	1	1.336
600	500	10	1	2.6
600	500	20	1	2.6
600	500	30	1	2.184
600	500	40	1	1.964
600	500	50	1	1.759
600	500	60	1	1.628
600	500	70	1	1.548
600	500	80	1	1.468
600	500	90	1	1.401
600	500	100	1	1.348
650	500	10	1	2.628
650	500	20	1	2.628
650	500	30	1	2.209
650	500	40	1	1.984
650	500	50	1	1.78
650	500	60	1	1.644
650	500	70	1	1.564
650	500	80	1	1.492
650	500	90	1	1.412
650	500	100	1	1.376
700	500	10	1	2.656
700	500	20	1	2.656
700	500	30	1	2.216
700	500	40	1	2.004
700	500	50	1	1.799
700	500	60	1	1.66
700	500	70	1	1.6
700	500	80	1	1.504
700	500	90	1	1.433
700	500	100	1	1.384
750	500	10	1	2.684
750	500	20	1	2.684
750	500	30	1	2.261
750	500	40	1	2.008
750	500	50	1	1.828
750	500	60	1	1.676
750	500	70	1	1.616
750	500	80	1	1.504
750	500	90	1	1.456
750	500	100	1	1.4
800	500	10	1	2.712
800	500	20	1	2.712
800	500	30	1	2.268
800	500	40	1	2.048
800	500	50	1	1.843
800	500	60	1	1.712
800	500	70	1	1.636
800	500	80	1	1.536
800	500	90	1	1.465
800	500	100	1	1.416
850	500	10	1	2.748
850	500	20	1	2.748
850	500	30	1	2.301
850	500	40	1	2.064
850	500	50	1	1.856
850	500	60	1	1.732
850	500	70	1	1.632
850	500	80	1	1.56
850	500	90	1	1.472
850	500	100	1	1.42
900	500	10	1	2.764
900	500	20	1	2.764
900	500	30	1	2.332
900	500	40	1	2.088
900	500	50	1	1.875
900	500	60	1	1.744
900	500	70	1	1.664
900	500	80	1	1.584
900	500	90	1	1.493
900	500	100	1	1.44
950	500	10	1	2.792
950	500	20	1	2.792
950	500	30	1	2.361
950	500	40	1	2.088
950	500	50	1	1.9
950	500	60	1	1.76
950	500	70	1	1.676
950	500	80	1	1.6
950	500	90	1	1.512
950	500	100	1	1.456
1000	500	10	1	2.816
1000	500	20	1	2.816
1000	500	30	1	2.364
1000	500	40	1	2.128
1000	500	50	1	1.907
1000	500	60	1	1.772
1000	500	70	1	1.7
1000	500	80	1	1.592
1000	500	90	1	1.525
1000	500	100	1	1.464
500	100	10	2	1.609
500	100	20	2	1.608
500	100	30	2	1.38
500	100	40	2	1.248
500	100	50	2	1.132
500	100	60	2	1.028
500	100	70	2	0.992
500	100	80	2	0.952
500	100	90	2	0.911
500	100	100	2	0.9
550	100	10	2	1.644
550	100	20	2	1.644
550	100	30	2	1.427
550	100	40	2	1.252
550	100	50	2	1.164
550	100	60	2	1.056
550	100	70	2	1.001
550	100	80	2	0.96
550	100	90	2	0.932
550	100	100	2	0.916
600	100	10	2	1.689
600	100	20	2	1.688
600	100	30	2	1.46
600	100	40	2	1.3
600	100	50	2	1.184
600	100	60	2	1.08
600	100	70	2	1.028
600	100	80	2	0.992
600	100	90	2	0.947
600	100	100	2	0.936
650	100	10	2	1.716
650	100	20	2	1.716
650	100	30	2	1.483
650	100	40	2	1.324
650	100	50	2	1.2
650	100	60	2	1.12
650	100	70	2	1.041
650	100	80	2	1.004
650	100	90	2	0.96
650	100	100	2	0.956
700	100	10	2	1.745
700	100	20	2	1.744
700	100	30	2	1.496
700	100	40	2	1.348
700	100	50	2	1.224
700	100	60	2	1.136
700	100	70	2	1.068
700	100	80	2	1.028
700	100	90	2	0.979
700	100	100	2	0.964
750	100	10	2	1.78
750	100	20	2	1.78
750	100	30	2	1.535
750	100	40	2	1.364
750	100	50	2	1.252
750	100	60	2	1.156
750	100	70	2	1.081
750	100	80	2	1.036
750	100	90	2	1.004
750	100	100	2	0.984
800	100	10	2	1.809
800	100	20	2	1.808
800	100	30	2	1.548
800	100	40	2	1.392
800	100	50	2	1.268
800	100	60	2	1.16
800	100	70	2	1.104
800	100	80	2	1.064
800	100	90	2	1.011
800	100	100	2	1
850	100	10	2	1.84
850	100	20	2	1.84
850	100	30	2	1.583
850	100	40	2	1.412
850	100	50	2	1.288
850	100	60	2	1.192
850	100	70	2	1.113
850	100	80	2	1.072
850	100	90	2	1.02
850	100	100	2	1.012
900	100	10	2	1.865
900	100	20	2	1.864
900	100	30	2	1.596
900	100	40	2	1.436
900	100	50	2	1.308
900	100	60	2	1.212
900	100	70	2	1.136
900	100	80	2	1.096
900	100	90	2	1.043
900	100	100	2	1.028
950	100	10	2	1.892
950	100	20	2	1.892
950	100	30	2	1.635
950	100	40	2	1.452
950	100	50	2	1.328
950	100	60	2	1.216
950	100	70	2	1.145
950	100	80	2	1.116
950	100	90	2	1.064
950	100	100	2	1.048
1000	100	10	2	1.925
1000	100	20	2	1.924
1000	100	30	2	1.644
1000	100	40	2	1.48
1000	100	50	2	1.344
1000	100	60	2	1.232
1000	100	70	2	1.168
1000	100	80	2	1.128
1000	100	90	2	1.071
1000	100	100	2	1.056
500	150	10	2	1.752
500	150	20	2	1.751
500	150	30	2	1.496
500	150	40	2	1.348
500	150	50	2	1.224
500	150	60	2	1.109
500	150	70	2	1.068
500	150	80	2	1.024
500	150	90	2	0.992
500	150	100	2	0.948
550	150	10	2	1.788
550	150	20	2	1.788
550	150	30	2	1.544
550	150	40	2	1.352
550	150	50	2	1.252
550	150	60	2	1.152
550	150	70	2	1.076
550	150	80	2	1.031
550	150	90	2	1.016
550	150	100	2	0.968
600	150	10	2	1.832
600	150	20	2	1.831
600	150	30	2	1.576
600	150	40	2	1.4
600	150	50	2	1.272
600	150	60	2	1.161
600	150	70	2	1.104
600	150	80	2	1.064
600	150	90	2	1.028
600	150	100	2	0.984
650	150	10	2	1.86
650	150	20	2	1.86
650	150	30	2	1.6
650	150	40	2	1.424
650	150	50	2	1.288
650	150	60	2	1.2
650	150	70	2	1.116
650	150	80	2	1.075
650	150	90	2	1.036
650	150	100	2	1.004
700	150	10	2	1.888
700	150	20	2	1.887
700	150	30	2	1.612
700	150	40	2	1.448
700	150	50	2	1.316
700	150	60	2	1.201
700	150	70	2	1.144
700	150	80	2	1.1
700	150	90	2	1.056
700	150	100	2	1.012
750	150	10	2	1.924
750	150	20	2	1.924
750	150	30	2	1.652
750	150	40	2	1.464
750	150	50	2	1.34
750	150	60	2	1.236
750	150	70	2	1.156
750	150	80	2	1.107
